
##################################################################################
Running test workoad A try 1
[TOTAL_GCS_G1_Young_Generation], Count, 5
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 26
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.354997269251775
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 5
[TOTAL_GC_TIME], Time(ms), 26
[TOTAL_GC_TIME_%], Time(%), 0.354997269251775
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2275.0
[CLEANUP], MinLatency(us), 2274
[CLEANUP], MaxLatency(us), 2275
[CLEANUP], 95thPercentileLatency(us), 2275
[CLEANUP], 99thPercentileLatency(us), 2275
[INSERT], Operations, 43
[INSERT], AverageLatency(us), 1202.8372093023256
[INSERT], MinLatency(us), 579
[INSERT], MaxLatency(us), 5271
[INSERT], 95thPercentileLatency(us), 2269
[INSERT], 99thPercentileLatency(us), 5271
[INSERT], Return=OK, 43
[SCAN], Operations, 957
[SCAN], AverageLatency(us), 7472.625914315569
[SCAN], MinLatency(us), 289
[SCAN], MaxLatency(us), 50047
[SCAN], 95thPercentileLatency(us), 13975
[SCAN], 99thPercentileLatency(us), 15239
[SCAN], Return=OK, 957

##################################################################################
Running test workoad F try 1
[OVERALL], RunTime(ms), 566
[OVERALL], Throughput(ops/sec), 1766.7844522968198
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 20
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 3.53356890459364
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 20
[TOTAL_GC_TIME_%], Time(%), 3.53356890459364
[READ], Operations, 1000
[READ], AverageLatency(us), 237.344
[READ], MinLatency(us), 125
[READ], MaxLatency(us), 11159
[READ], 95thPercentileLatency(us), 277
[READ], 99thPercentileLatency(us), 2046
[READ], Return=OK, 1000
[READ-MODIFY-WRITE], Operations, 513
[READ-MODIFY-WRITE], AverageLatency(us), 732.3957115009747
[READ-MODIFY-WRITE], MinLatency(us), 367
[READ-MODIFY-WRITE], MaxLatency(us), 38719
[READ-MODIFY-WRITE], 95thPercentileLatency(us), 1173
[READ-MODIFY-WRITE], 99thPercentileLatency(us), 5571
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2971.0
[CLEANUP], MinLatency(us), 2970
[CLEANUP], MaxLatency(us), 2971
[CLEANUP], 95thPercentileLatency(us), 2971
[CLEANUP], 99thPercentileLatency(us), 2971
[UPDATE], Operations, 513
[UPDATE], AverageLatency(us), 394.4522417153996
[UPDATE], MinLatency(us), 231
[UPDATE], MaxLatency(us), 6027
[UPDATE], 95thPercentileLatency(us), 708
[UPDATE], 99thPercentileLatency(us), 2947
[UPDATE], Return=OK, 513

##################################################################################
Running test workoad A try 2
[OVERALL], RunTime(ms), 451
[OVERALL], Throughput(ops/sec), 2217.2949002217297
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 15
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 3.325942350332594
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 15
[TOTAL_GC_TIME_%], Time(%), 3.325942350332594
[READ], Operations, 535
[READ], AverageLatency(us), 277.81495327102806
[READ], MinLatency(us), 123
[READ], MaxLatency(us), 12415
[READ], 95thPercentileLatency(us), 338
[READ], 99thPercentileLatency(us), 2349
[READ], Return=OK, 535
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 4130.0
[CLEANUP], MinLatency(us), 4128
[CLEANUP], MaxLatency(us), 4131
[CLEANUP], 95thPercentileLatency(us), 4131
[CLEANUP], 99thPercentileLatency(us), 4131
[UPDATE], Operations, 465
[UPDATE], AverageLatency(us), 412.9268817204301
[UPDATE], MinLatency(us), 246
[UPDATE], MaxLatency(us), 3663
[UPDATE], 95thPercentileLatency(us), 600
[UPDATE], 99thPercentileLatency(us), 1925
[UPDATE], Return=OK, 465

##################################################################################
Running test workoad B try 2
[OVERALL], RunTime(ms), 381
[OVERALL], Throughput(ops/sec), 2624.6719160104985
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 10
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 2.6246719160104988
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 10
[TOTAL_GC_TIME_%], Time(%), 2.6246719160104988
[READ], Operations, 944
[READ], AverageLatency(us), 243.96080508474577
[READ], MinLatency(us), 122
[READ], MaxLatency(us), 10871
[READ], 95thPercentileLatency(us), 330
[READ], 99thPercentileLatency(us), 1318
[READ], Return=OK, 944
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2997.0
[CLEANUP], MinLatency(us), 2996
[CLEANUP], MaxLatency(us), 2997
[CLEANUP], 95thPercentileLatency(us), 2997
[CLEANUP], 99thPercentileLatency(us), 2997
[UPDATE], Operations, 56
[UPDATE], AverageLatency(us), 631.5357142857143
[UPDATE], MinLatency(us), 334
[UPDATE], MaxLatency(us), 4527
[UPDATE], 95thPercentileLatency(us), 1495
[UPDATE], 99thPercentileLatency(us), 3687
[UPDATE], Return=OK, 56

##################################################################################
Running test workoad C try 2
[OVERALL], RunTime(ms), 352
[OVERALL], Throughput(ops/sec), 2840.909090909091
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 8
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 2.272727272727273
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 8
[TOTAL_GC_TIME_%], Time(%), 2.272727272727273
[READ], Operations, 1000
[READ], AverageLatency(us), 223.173
[READ], MinLatency(us), 109
[READ], MaxLatency(us), 11703
[READ], 95thPercentileLatency(us), 356
[READ], 99thPercentileLatency(us), 1785
[READ], Return=OK, 1000
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1430.0
[CLEANUP], MinLatency(us), 1430
[CLEANUP], MaxLatency(us), 1430
[CLEANUP], 95thPercentileLatency(us), 1430
[CLEANUP], 99thPercentileLatency(us), 1430

##################################################################################
Running test workoad D try 2
[OVERALL], RunTime(ms), 344
[OVERALL], Throughput(ops/sec), 2906.9767441860463
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 17
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 4.941860465116279
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 17
[TOTAL_GC_TIME_%], Time(%), 4.941860465116279
[READ], Operations, 957
[READ], AverageLatency(us), 213.1619644723093
[READ], MinLatency(us), 133
[READ], MaxLatency(us), 29663
[READ], 95thPercentileLatency(us), 247
[READ], 99thPercentileLatency(us), 349
[READ], Return=OK, 957
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 898.0
[CLEANUP], MinLatency(us), 898
[CLEANUP], MaxLatency(us), 898
[CLEANUP], 95thPercentileLatency(us), 898
[CLEANUP], 99thPercentileLatency(us), 898
[INSERT], Operations, 43
[INSERT], AverageLatency(us), 745.4651162790698
[INSERT], MinLatency(us), 568
[INSERT], MaxLatency(us), 3115
[INSERT], 95thPercentileLatency(us), 885
[INSERT], 99thPercentileLatency(us), 3115
[INSERT], Return=OK, 43

##################################################################################
Running test workoad E try 2
[OVERALL], RunTime(ms), 6948
[OVERALL], Throughput(ops/sec), 143.92630972941853
[TOTAL_GCS_G1_Young_Generation], Count, 5
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 18
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.2590673575129534
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 5
[TOTAL_GC_TIME], Time(ms), 18
[TOTAL_GC_TIME_%], Time(%), 0.2590673575129534
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 701.0
[CLEANUP], MinLatency(us), 701
[CLEANUP], MaxLatency(us), 701
[CLEANUP], 95thPercentileLatency(us), 701
[CLEANUP], 99thPercentileLatency(us), 701
[INSERT], Operations, 51
[INSERT], AverageLatency(us), 1264.9411764705883
[INSERT], MinLatency(us), 536
[INSERT], MaxLatency(us), 4847
[INSERT], 95thPercentileLatency(us), 2907
[INSERT], 99thPercentileLatency(us), 3517
[INSERT], Return=OK, 51
[SCAN], Operations, 949
[SCAN], AverageLatency(us), 7144.055848261328
[SCAN], MinLatency(us), 286
[SCAN], MaxLatency(us), 43455
[SCAN], 95thPercentileLatency(us), 13559
[SCAN], 99thPercentileLatency(us), 14583
[SCAN], Return=OK, 949

##################################################################################
Running test workoad F try 2
[OVERALL], RunTime(ms), 568
[OVERALL], Throughput(ops/sec), 1760.5633802816901
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 21
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 3.697183098591549
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 21
[TOTAL_GC_TIME_%], Time(%), 3.697183098591549
[READ], Operations, 1000
[READ], AverageLatency(us), 230.686
[READ], MinLatency(us), 124
[READ], MaxLatency(us), 13543
[READ], 95thPercentileLatency(us), 345
[READ], 99thPercentileLatency(us), 1311
[READ], Return=OK, 1000
[READ-MODIFY-WRITE], Operations, 512
[READ-MODIFY-WRITE], AverageLatency(us), 732.28515625
[READ-MODIFY-WRITE], MinLatency(us), 455
[READ-MODIFY-WRITE], MaxLatency(us), 38975
[READ-MODIFY-WRITE], 95thPercentileLatency(us), 987
[READ-MODIFY-WRITE], 99thPercentileLatency(us), 4403
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 4150.0
[CLEANUP], MinLatency(us), 4148
[CLEANUP], MaxLatency(us), 4151
[CLEANUP], 95thPercentileLatency(us), 4151
[CLEANUP], 99thPercentileLatency(us), 4151
[UPDATE], Operations, 512
[UPDATE], AverageLatency(us), 427.11328125
[UPDATE], MinLatency(us), 308
[UPDATE], MaxLatency(us), 4423
[UPDATE], 95thPercentileLatency(us), 631
[UPDATE], 99thPercentileLatency(us), 1806
[UPDATE], Return=OK, 512

##################################################################################
Running test workoad A try 3
[OVERALL], RunTime(ms), 389
[OVERALL], Throughput(ops/sec), 2570.694087403599
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 7
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.7994858611825193
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 7
[TOTAL_GC_TIME_%], Time(%), 1.7994858611825193
[READ], Operations, 485
[READ], AverageLatency(us), 229.43917525773196
[READ], MinLatency(us), 142
[READ], MaxLatency(us), 13215
[READ], 95thPercentileLatency(us), 286
[READ], 99thPercentileLatency(us), 331
[READ], Return=OK, 485
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 797.0
[CLEANUP], MinLatency(us), 797
[CLEANUP], MaxLatency(us), 797
[CLEANUP], 95thPercentileLatency(us), 797
[CLEANUP], 99thPercentileLatency(us), 797
[UPDATE], Operations, 515
[UPDATE], AverageLatency(us), 313.3883495145631
[UPDATE], MinLatency(us), 234
[UPDATE], MaxLatency(us), 4267
[UPDATE], 95thPercentileLatency(us), 372
[UPDATE], 99thPercentileLatency(us), 427
[UPDATE], Return=OK, 515

##################################################################################
Running test workoad B try 3
[OVERALL], RunTime(ms), 363
[OVERALL], Throughput(ops/sec), 2754.8209366391184
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 7
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.9283746556473829
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 7
[TOTAL_GC_TIME_%], Time(%), 1.9283746556473829
[READ], Operations, 958
[READ], AverageLatency(us), 239.61273486430062
[READ], MinLatency(us), 112
[READ], MaxLatency(us), 24431
[READ], 95thPercentileLatency(us), 250
[READ], 99thPercentileLatency(us), 765
[READ], Return=OK, 958
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 836.0
[CLEANUP], MinLatency(us), 836
[CLEANUP], MaxLatency(us), 836
[CLEANUP], 95thPercentileLatency(us), 836
[CLEANUP], 99thPercentileLatency(us), 836
[UPDATE], Operations, 42
[UPDATE], AverageLatency(us), 428.6666666666667
[UPDATE], MinLatency(us), 288
[UPDATE], MaxLatency(us), 1455
[UPDATE], 95thPercentileLatency(us), 620
[UPDATE], 99thPercentileLatency(us), 1455
[UPDATE], Return=OK, 42

##################################################################################
Running test workoad C try 3
[OVERALL], RunTime(ms), 338
[OVERALL], Throughput(ops/sec), 2958.579881656805
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 8
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 2.366863905325444
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 8
[TOTAL_GC_TIME_%], Time(%), 2.366863905325444
[READ], Operations, 1000
[READ], AverageLatency(us), 227.168
[READ], MinLatency(us), 112
[READ], MaxLatency(us), 19599
[READ], 95thPercentileLatency(us), 318
[READ], 99thPercentileLatency(us), 432
[READ], Return=OK, 1000
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 764.0
[CLEANUP], MinLatency(us), 764
[CLEANUP], MaxLatency(us), 764
[CLEANUP], 95thPercentileLatency(us), 764
[CLEANUP], 99thPercentileLatency(us), 764

##################################################################################
Running test workoad D try 3
[OVERALL], RunTime(ms), 361
[OVERALL], Throughput(ops/sec), 2770.083102493075
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 7
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.9390581717451523
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 7
[TOTAL_GC_TIME_%], Time(%), 1.9390581717451523
[READ], Operations, 946
[READ], AverageLatency(us), 213.34566596194503
[READ], MinLatency(us), 141
[READ], MaxLatency(us), 13095
[READ], 95thPercentileLatency(us), 259
[READ], 99thPercentileLatency(us), 969
[READ], Return=OK, 946
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 886.0
[CLEANUP], MinLatency(us), 886
[CLEANUP], MaxLatency(us), 886
[CLEANUP], 95thPercentileLatency(us), 886
[CLEANUP], 99thPercentileLatency(us), 886
[INSERT], Operations, 54
[INSERT], AverageLatency(us), 802.574074074074
[INSERT], MinLatency(us), 557
[INSERT], MaxLatency(us), 3561
[INSERT], 95thPercentileLatency(us), 1006
[INSERT], 99thPercentileLatency(us), 2985
[INSERT], Return=OK, 54

##################################################################################
Running test workoad E try 3
[OVERALL], RunTime(ms), 7241
[OVERALL], Throughput(ops/sec), 138.10247203424942
[TOTAL_GCS_G1_Young_Generation], Count, 5
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 26
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.3590664272890485
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 5
[TOTAL_GC_TIME], Time(ms), 26
[TOTAL_GC_TIME_%], Time(%), 0.3590664272890485
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 684.0
[CLEANUP], MinLatency(us), 684
[CLEANUP], MaxLatency(us), 684
[CLEANUP], 95thPercentileLatency(us), 684
[CLEANUP], 99thPercentileLatency(us), 684
[INSERT], Operations, 39
[INSERT], AverageLatency(us), 1118.3589743589744
[INSERT], MinLatency(us), 645
[INSERT], MaxLatency(us), 2999
[INSERT], 95thPercentileLatency(us), 2107
[INSERT], 99thPercentileLatency(us), 2999
[INSERT], Return=OK, 39
[SCAN], Operations, 961
[SCAN], AverageLatency(us), 7362.159209157128
[SCAN], MinLatency(us), 275
[SCAN], MaxLatency(us), 31695
[SCAN], 95thPercentileLatency(us), 14055
[SCAN], 99thPercentileLatency(us), 14855
[SCAN], Return=OK, 961

##################################################################################
Running test workoad F try 3
[OVERALL], RunTime(ms), 568
[OVERALL], Throughput(ops/sec), 1760.5633802816901
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 15
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 2.640845070422535
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 15
[TOTAL_GC_TIME_%], Time(%), 2.640845070422535
[READ], Operations, 1000
[READ], AverageLatency(us), 240.931
[READ], MinLatency(us), 116
[READ], MaxLatency(us), 11927
[READ], 95thPercentileLatency(us), 297
[READ], 99thPercentileLatency(us), 1120
[READ], Return=OK, 1000
[READ-MODIFY-WRITE], Operations, 518
[READ-MODIFY-WRITE], AverageLatency(us), 752.8590733590734
[READ-MODIFY-WRITE], MinLatency(us), 485
[READ-MODIFY-WRITE], MaxLatency(us), 38271
[READ-MODIFY-WRITE], 95thPercentileLatency(us), 932
[READ-MODIFY-WRITE], 99thPercentileLatency(us), 2077
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 820.0
[CLEANUP], MinLatency(us), 820
[CLEANUP], MaxLatency(us), 820
[CLEANUP], 95thPercentileLatency(us), 820
[CLEANUP], 99thPercentileLatency(us), 820
[UPDATE], Operations, 518
[UPDATE], AverageLatency(us), 436.1949806949807
[UPDATE], MinLatency(us), 316
[UPDATE], MaxLatency(us), 3527
[UPDATE], 95thPercentileLatency(us), 603
[UPDATE], 99thPercentileLatency(us), 1063
[UPDATE], Return=OK, 518
